customer_id,credit_limit,sex,education,marital_status,age,payment_status_sep,payment_status_aug,payment_status_jul,payment_status_jun,payment_status_may,payment_status_apr,bill_amount_sep,bill_amount_aug,bill_amount_jul,bill_amount_jun,bill_amount_may,bill_amount_apr,payment_amount_sep,payment_amount_aug,payment_amount_jul,payment_amount_jun,payment_amount_may,payment_amount_apr,default_next_month,delay_months_apr,delay_months_may,delay_months_jun,delay_months_jul,delay_months_aug,delay_months_sep,credit_utilization_apr,credit_utilization_may,credit_utilization_jun,credit_utilization_jul,credit_utilization_aug,credit_utilization_sep,avg_credit_utilization_6m,early_utilization_avg,recent_utilization_avg,utilization_change,months_with_delay,maximum_delay_months,early_delay_avg,recent_delay_avg,delay_change,no_payment_with_bill_apr,no_payment_with_bill_may,no_payment_with_bill_jun,no_payment_with_bill_jul,no_payment_with_bill_aug,no_payment_with_bill_sep,months_no_payment_with_bill,default_flag,utilization_band,utilization_trend,delay_group,utilization_per_10pct,risk_segment,recommended_action
26676,50000,male,university,single,24,0,0,0,0,0,0,50603,50116,48063,43787,9226,9628,2500,2505,2531,530,2000,1000,No default,0,0,0,0,0,0,19.26,18.45,87.57,96.13,100.23,101.21,70.47,41.76,99.19,57.43,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,7.047,Watchlist,Monitor closely and send early payment reminders
26677,210000,male,university,single,27,0,0,0,0,0,0,65795,54166,73077,62288,66309,66393,2151,20000,2205,5000,1982,1982,No default,0,0,0,0,0,0,31.62,31.58,29.66,34.8,25.79,31.33,30.8,30.95,30.64,-0.31,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,3.08,Low Risk,Continue normal service and routine monitoring
26678,150000,male,graduate_school,single,26,-2,-2,-2,-2,0,0,13707,12119,121170,27949,23158,67745,16408,96373,28005,5021,50000,4004,No default,0,0,0,0,0,0,45.16,15.44,18.63,80.78,8.08,9.14,29.54,26.41,32.67,6.26,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,2.9539999999999997,Low Risk,Continue normal service and routine monitoring
26679,50000,male,university,single,25,0,0,0,0,0,0,47034,47521,47633,47482,48162,48926,2100,2500,2000,2000,1685,2000,No default,0,0,0,0,0,0,97.85,96.32,94.96,95.27,95.04,94.07,95.58,96.38,94.79,-1.59,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,9.558,Watchlist,Monitor closely and send early payment reminders
26680,40000,male,graduate_school,single,26,1,-2,-2,-2,-1,0,0,0,0,0,2605,3554,0,0,0,2605,1000,2000,No default,0,0,0,0,0,1,8.88,6.51,0.0,0.0,0.0,0.0,2.56,5.13,0.0,-5.13,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,0,Low (0-30%),Stable,1 Month,0.256,Watchlist,Monitor closely and send early payment reminders
26681,90000,male,high_school,single,27,2,2,2,2,2,0,88072,90221,91898,91334,59253,58519,4500,4000,2090,0,2078,2900,default,0,2,2,2,2,2,65.02,65.84,101.48,102.11,100.25,97.86,88.76,77.45,100.07,22.62,5,2,1.33,2.0,0.67,0,0,1,0,0,0,1,1,High (60-100%),Increasing,2 Months,8.876000000000001,Critical Risk,Urgent human review and offer repayment support
26682,70000,male,graduate_school,single,27,0,0,0,0,-2,-1,64317,59944,30206,0,0,5000,2500,1000,0,0,5000,5862,No default,0,0,0,0,0,0,7.14,0.0,0.0,43.15,85.63,91.88,37.97,2.38,73.55,71.17,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,Moderate (30-60%),Increasing,No Delay,3.7969999999999997,Low Risk,Continue normal service and routine monitoring
26683,20000,male,graduate_school,single,27,0,0,0,0,0,0,39628,20571,19089,19658,19453,19108,1610,1323,1600,830,700,674,No default,0,0,0,0,0,0,95.54,97.26,98.29,95.44,102.86,198.14,114.59,97.03,132.15,35.12,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Over Limit (>100%),Increasing,No Delay,11.459,High Risk,Contact customer and review before increasing credit
26684,30000,male,graduate_school,single,24,0,0,0,2,0,0,28436,28845,31071,30248,30354,29088,1800,3300,0,1500,1500,1300,No default,0,0,2,0,0,0,96.96,101.18,100.83,103.57,96.15,94.79,98.91,99.66,98.17,-1.49,1,2,0.67,0.0,-0.67,0,0,0,1,0,0,1,0,High (60-100%),Stable,2 Months,9.891,High Risk,Contact customer and review before increasing credit
26685,20000,male,university,single,25,1,2,0,0,0,0,19099,18114,18437,19267,19696,16876,0,1370,1200,1000,5000,1500,No default,0,0,0,0,2,1,84.38,98.48,96.34,92.18,90.57,95.49,92.91,93.07,92.75,-0.32,2,2,0.0,1.0,1.0,0,0,0,0,0,1,1,0,High (60-100%),Stable,2 Months,9.291,High Risk,Contact customer and review before increasing credit
26686,60000,male,university,single,25,2,0,0,0,0,0,60760,60011,61333,60082,38897,39422,2740,2893,2210,938,1188,0,default,0,0,0,0,0,2,65.7,64.83,100.14,102.22,100.02,101.27,89.03,76.89,101.17,24.28,1,2,0.0,0.67,0.67,1,0,0,0,0,0,1,1,High (60-100%),Increasing,2 Months,8.903,High Risk,Contact customer and review before increasing credit
26687,50000,male,university,single,26,1,2,0,0,2,2,16412,15851,16889,19909,19291,20675,0,1294,3314,0,1700,0,No default,2,2,0,0,2,1,41.35,38.58,39.82,33.78,31.7,32.82,36.34,39.92,32.77,-7.15,4,2,1.33,1.0,-0.33,1,0,1,0,0,1,3,0,Moderate (30-60%),Stable,2 Months,3.6340000000000003,High Risk,Contact customer and review before increasing credit
26688,50000,male,graduate_school,single,25,2,0,0,0,0,0,48966,49985,50760,49535,30358,30302,2130,1905,1811,1100,1100,1200,No default,0,0,0,0,0,2,60.6,60.72,99.07,101.52,99.97,97.93,86.64,73.46,99.81,26.35,1,2,0.0,0.67,0.67,0,0,0,0,0,0,0,0,High (60-100%),Increasing,2 Months,8.664,High Risk,Contact customer and review before increasing credit
26689,10000,male,university,single,25,0,0,0,0,0,0,7806,8615,7851,8704,8877,9063,1114,1292,1145,318,329,331,default,0,0,0,0,0,0,90.63,88.77,87.04,78.51,86.15,78.06,84.86,88.81,80.91,-7.9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,High (60-100%),Stable,No Delay,8.486,Watchlist,Monitor closely and send early payment reminders
26690,20000,male,high_school,single,22,1,4,3,2,0,0,21425,21410,20786,19994,10700,0,620,0,4,0,0,0,default,0,0,2,3,4,1,0.0,53.5,99.97,103.93,107.05,107.12,78.6,51.16,106.03,54.87,4,4,0.67,2.67,2.0,0,1,1,0,1,0,3,1,High (60-100%),Increasing,3+ Months,7.859999999999999,Critical Risk,Urgent human review and offer repayment support
26691,110000,male,graduate_school,single,26,0,0,0,0,0,0,58301,57861,47409,47743,45654,26525,2179,2191,1525,18236,1500,2000,No default,0,0,0,0,0,0,24.11,41.5,43.4,43.1,52.6,53.0,42.95,36.34,49.57,13.23,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,4.295,Low Risk,Continue normal service and routine monitoring
26692,30000,male,university,single,26,1,2,0,0,0,0,21871,21222,22555,23874,14500,16500,0,1681,2000,2000,2000,2000,No default,0,0,0,0,2,1,55.0,48.33,79.58,75.18,70.74,72.9,66.96,60.97,72.94,11.97,2,2,0.0,1.0,1.0,0,0,0,0,0,1,1,0,High (60-100%),Increasing,2 Months,6.696,High Risk,Contact customer and review before increasing credit
26693,200000,male,graduate_school,single,27,-1,-1,-1,0,0,0,3592,3622,7990,10392,7042,5692,3622,7990,6000,0,2000,5000,default,0,0,0,0,0,0,2.85,3.52,5.2,4.0,1.81,1.8,3.2,3.86,2.54,-1.32,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,Low (0-30%),Stable,No Delay,0.32,Low Risk,Continue normal service and routine monitoring
26694,70000,male,university,single,27,0,0,0,0,0,0,17058,59481,50890,50981,54122,58227,52896,2047,1861,4000,5000,3044,No default,0,0,0,0,0,0,83.18,77.32,72.83,72.7,84.97,24.37,69.23,77.78,60.68,-17.1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Decreasing,No Delay,6.923,Watchlist,Monitor closely and send early payment reminders
26695,80000,male,high_school,single,27,0,0,2,2,2,0,10100,59714,62163,62756,61149,62464,50000,4000,2200,0,2300,5108,No default,0,2,2,2,0,0,78.08,76.44,78.44,77.7,74.64,12.62,66.32,77.65,54.99,-22.66,3,2,1.33,0.67,-0.66,0,0,1,0,0,0,1,0,High (60-100%),Decreasing,2 Months,6.632,High Risk,Contact customer and review before increasing credit
26696,80000,male,university,married,28,0,0,0,0,0,0,81099,81449,79887,76067,73077,76894,10000,5000,10000,6500,5000,5000,No default,0,0,0,0,0,0,96.12,91.35,95.08,99.86,101.81,101.37,97.6,94.18,101.01,6.83,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,9.76,Watchlist,Monitor closely and send early payment reminders
26697,20000,male,university,single,24,0,0,0,0,0,0,4091,5316,6467,7500,7497,8170,1300,1400,1300,270,795,0,No default,0,0,0,0,0,0,40.85,37.48,37.5,32.34,26.58,20.46,32.54,38.61,26.46,-12.15,0,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,Moderate (30-60%),Decreasing,No Delay,3.254,Low Risk,Continue normal service and routine monitoring
26698,10000,male,university,single,23,0,0,0,0,0,0,8579,3714,4158,4654,3080,0,1060,1104,1000,31,0,0,No default,0,0,0,0,0,0,0.0,30.8,46.54,41.58,37.14,85.79,40.31,25.78,54.84,29.06,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,Moderate (30-60%),Increasing,No Delay,4.031000000000001,Low Risk,Continue normal service and routine monitoring
26699,60000,male,high_school,single,25,0,0,0,0,0,0,56753,57530,59869,59942,28934,27461,2700,3869,2742,1200,1461,1504,No default,0,0,0,0,0,0,45.77,48.22,99.9,99.78,95.88,94.59,80.69,64.63,96.75,32.12,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,8.068999999999999,Watchlist,Monitor closely and send early payment reminders
26700,50000,male,university,single,27,0,0,0,0,0,0,47452,48663,50297,36164,37616,39062,2000,2500,2000,2000,2000,2000,default,0,0,0,0,0,0,78.12,75.23,72.33,100.59,97.33,94.9,86.42,75.23,97.61,22.38,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,High (60-100%),Increasing,No Delay,8.642,Watchlist,Monitor closely and send early payment reminders
26701,110000,male,graduate_school,single,28,0,0,0,0,0,0,107560,100395,79889,70062,70901,72754,4024,3008,3200,2600,3000,3000,default,0,0,0,0,0,0,66.14,64.46,63.69,72.63,91.27,97.78,75.99,64.76,87.23,22.47,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,High (60-100%),Increasing,No Delay,7.598999999999999,Watchlist,Monitor closely and send early payment reminders
26702,210000,male,graduate_school,married,29,1,2,0,0,0,0,26845,23283,11896,8097,7902,7917,66,2524,1311,1000,291,1000,No default,0,0,0,0,2,1,3.77,3.76,3.86,5.66,11.09,12.78,6.82,3.8,9.84,6.04,2,2,0.0,1.0,1.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,2 Months,0.682,High Risk,Contact customer and review before increasing credit
26703,40000,male,graduate_school,single,29,1,2,2,2,2,2,37681,36775,39982,38979,39479,39329,0,3800,0,1200,0,0,No default,2,2,2,2,2,1,98.32,98.7,97.45,99.96,91.94,94.2,96.76,98.16,95.37,-2.79,6,2,2.0,1.67,-0.33,1,1,0,1,0,1,4,0,High (60-100%),Stable,2 Months,9.676,Critical Risk,Urgent human review and offer repayment support
26704,360000,male,graduate_school,single,29,-2,-2,-2,-2,-2,-2,6001,5868,-1,592,-8,-8,5874,1,593,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.16,0.0,1.63,1.67,0.58,0.05,1.1,1.05,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.057999999999999996,Low Risk,Continue normal service and routine monitoring
26705,320000,male,university,married,29,0,0,0,0,0,0,48998,33175,16784,9558,11022,11953,6105,3394,2100,1580,1016,1078,No default,0,0,0,0,0,0,3.74,3.44,2.99,5.24,10.37,15.31,6.85,3.39,10.31,6.92,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.6849999999999999,Low Risk,Continue normal service and routine monitoring
26706,130000,male,graduate_school,single,27,-1,-1,0,-1,-1,-1,1439,3548,1958,1462,2573,2402,3555,1010,1466,2581,2509,3013,No default,0,0,0,0,0,0,1.85,1.98,1.12,1.51,2.73,1.11,1.72,1.65,1.78,0.13,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.172,Low Risk,Continue normal service and routine monitoring
26707,130000,male,university,single,26,2,2,2,0,0,0,137204,139189,133521,133182,103161,103031,7000,0,5133,5000,5000,5000,default,0,0,0,2,2,2,79.25,79.35,102.45,102.71,107.07,105.54,96.06,87.02,105.11,18.09,3,2,0.0,2.0,2.0,0,0,0,0,1,0,1,1,High (60-100%),Increasing,2 Months,9.606,High Risk,Contact customer and review before increasing credit
26708,50000,male,university,single,26,0,0,0,0,0,0,47661,43914,38734,23152,19860,19486,1789,1549,1611,800,802,760,No default,0,0,0,0,0,0,38.97,39.72,46.3,77.47,87.83,95.32,64.27,41.66,86.87,45.21,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,6.427,Watchlist,Monitor closely and send early payment reminders
26709,50000,male,graduate_school,single,25,-1,0,0,0,0,0,45626,16533,10745,9994,16829,13051,3000,9537,5000,10000,5000,2000,No default,0,0,0,0,0,0,26.1,33.66,19.99,21.49,33.07,91.25,37.59,26.58,48.6,22.02,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,3.7590000000000003,Low Risk,Continue normal service and routine monitoring
26710,360000,male,high_school,married,27,-2,-2,-2,-2,-2,-2,1097,778,2999,-1,-1,-1,780,3021,0,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.0,0.83,0.22,0.3,0.22,0.0,0.45,0.45,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,Low (0-30%),Stable,No Delay,0.022,Low Risk,Continue normal service and routine monitoring
26711,160000,male,high_school,single,27,2,2,2,-1,0,0,70373,80166,34775,34073,15676,99436,11450,0,142848,1800,90000,3300,default,0,0,0,2,2,2,62.15,9.8,21.3,21.73,50.1,43.98,34.84,31.08,38.6,7.52,3,2,0.0,2.0,2.0,0,0,0,0,1,0,1,1,Moderate (30-60%),Stable,2 Months,3.4840000000000004,High Risk,Contact customer and review before increasing credit
26712,200000,male,graduate_school,single,26,0,-1,0,0,-2,-2,26230,2829,6721,-780,-780,-780,2829,4000,780,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.0,3.36,1.41,13.11,2.98,0.0,5.96,5.96,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.298,Low Risk,Continue normal service and routine monitoring
26713,30000,male,high_school,single,26,2,2,2,2,2,2,14598,13998,15467,14913,17692,16302,2000,2000,0,3009,0,2000,No default,2,2,2,2,2,2,54.34,58.97,49.71,51.56,46.66,48.66,51.65,54.34,48.96,-5.38,6,2,2.0,2.0,0.0,0,1,0,1,0,0,2,0,Moderate (30-60%),Stable,2 Months,5.165,Critical Risk,Urgent human review and offer repayment support
26714,360000,male,graduate_school,single,26,0,0,0,0,0,0,50536,28219,24996,17509,5486,5295,1527,2670,1062,514,113,245,No default,0,0,0,0,0,0,1.47,1.52,4.86,6.94,7.84,14.04,6.11,2.62,9.61,6.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.611,Low Risk,Continue normal service and routine monitoring
26715,20000,male,graduate_school,single,28,0,0,0,0,0,0,19262,34729,18808,18302,18995,19400,1310,3190,1500,1000,860,900,No default,0,0,0,0,0,0,97.0,94.98,91.51,94.04,173.64,96.31,107.91,94.5,121.33,26.83,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Over Limit (>100%),Increasing,No Delay,10.791,High Risk,Contact customer and review before increasing credit
26716,80000,male,university,single,27,1,2,2,2,2,2,63467,66811,68247,68531,69808,70544,5000,3100,2000,3000,2000,4000,default,2,2,2,2,2,1,88.18,87.26,85.66,85.31,83.51,79.33,84.88,87.03,82.72,-4.31,6,2,2.0,1.67,-0.33,0,0,0,0,0,0,0,1,High (60-100%),Stable,2 Months,8.488,Critical Risk,Urgent human review and offer repayment support
26717,490000,male,graduate_school,single,28,0,0,0,0,0,0,325669,206515,144853,132268,118899,79223,10041,7415,7025,44324,3119,2780,No default,0,0,0,0,0,0,16.17,24.27,26.99,29.56,42.15,66.46,34.27,22.48,46.06,23.58,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,3.4270000000000005,Low Risk,Continue normal service and routine monitoring
26718,10000,male,graduate_school,single,22,0,-1,-1,-1,-1,-1,1483,46,915,352,105,0,46,915,352,105,0,1000,No default,0,0,0,0,0,0,0.0,1.05,3.52,9.15,0.46,14.83,4.84,1.52,8.15,6.63,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.484,Low Risk,Continue normal service and routine monitoring
26719,20000,male,university,single,23,0,0,0,0,0,0,13422,14886,15927,11939,10782,12599,2000,1667,2309,2000,2000,2000,No default,0,0,0,0,0,0,63.0,53.91,59.7,79.64,74.43,67.11,66.3,58.87,73.73,14.86,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,6.63,Watchlist,Monitor closely and send early payment reminders
26720,30000,male,university,single,25,1,2,0,0,2,2,12925,13411,14190,16218,15663,17250,1000,1300,2273,0,2000,0,default,2,2,0,0,2,1,57.5,52.21,54.06,47.3,44.7,43.08,49.81,54.59,45.03,-9.56,4,2,1.33,1.0,-0.33,1,0,1,0,0,0,2,1,Moderate (30-60%),Stable,2 Months,4.981,High Risk,Contact customer and review before increasing credit
26721,50000,male,university,single,26,0,0,0,0,0,0,47052,47874,40933,16603,16932,17287,1728,2856,1276,605,627,633,No default,0,0,0,0,0,0,34.57,33.86,33.21,81.87,95.75,94.1,62.23,33.88,90.57,56.69,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,6.223,Watchlist,Monitor closely and send early payment reminders
26722,340000,male,university,single,25,0,0,0,0,0,0,170717,174026,177359,173334,176605,180205,6401,6501,6101,6201,6501,6601,No default,0,0,0,0,0,0,53.0,51.94,50.98,52.16,51.18,50.21,51.58,51.97,51.18,-0.79,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,5.1579999999999995,Low Risk,Continue normal service and routine monitoring
26723,180000,male,graduate_school,single,26,-1,-1,-2,-1,0,0,189,-2811,-2811,126884,129020,131708,0,0,131453,4209,4350,4099,No default,0,0,0,0,0,0,73.17,71.68,70.49,0.0,0.0,0.1,35.91,71.78,0.03,-71.75,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,Moderate (30-60%),Decreasing,No Delay,3.5909999999999997,Low Risk,Continue normal service and routine monitoring
26724,40000,male,graduate_school,single,26,0,0,0,2,0,0,38131,35382,38744,38807,39933,38646,1600,4950,1400,2000,1400,1500,No default,0,0,2,0,0,0,96.62,99.83,97.02,96.86,88.46,95.33,95.69,97.82,93.55,-4.27,1,2,0.67,0.0,-0.67,0,0,0,0,0,0,0,0,High (60-100%),Stable,2 Months,9.568999999999999,High Risk,Contact customer and review before increasing credit
26725,140000,male,graduate_school,single,27,-1,0,-1,-1,-2,-2,24602,12526,9032,0,0,0,5063,9032,0,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.0,6.45,8.95,17.57,5.5,0.0,10.99,10.99,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,Low (0-30%),Increasing,No Delay,0.55,Low Risk,Continue normal service and routine monitoring
26726,210000,male,graduate_school,single,27,0,0,0,0,0,0,36017,32205,29104,29447,12411,5555,3015,3004,3058,1000,5000,4002,No default,0,0,0,0,0,0,2.65,5.91,14.02,13.86,15.34,17.15,11.49,7.53,15.45,7.92,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,1.149,Low Risk,Continue normal service and routine monitoring
26727,150000,male,graduate_school,single,26,-2,-1,0,0,-1,-1,600,360,1401,2360,70,420,360,1041,1000,70,660,0,No default,0,0,0,0,0,0,0.28,0.05,1.57,0.93,0.24,0.4,0.58,0.63,0.52,-0.11,0,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.057999999999999996,Low Risk,Continue normal service and routine monitoring
26728,160000,male,university,single,24,0,0,0,0,0,0,77838,76054,73992,73246,71321,141494,3300,3275,3000,3000,3000,3500,No default,0,0,0,0,0,0,88.43,44.58,45.78,46.24,47.53,48.65,53.54,59.6,47.47,-12.13,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Decreasing,No Delay,5.354,Low Risk,Continue normal service and routine monitoring
26729,50000,male,high_school,single,24,1,2,2,0,0,0,52354,52651,51056,49515,42189,19938,2211,0,2174,2000,6473,0,default,0,0,0,2,2,1,39.88,84.38,99.03,102.11,105.3,104.71,89.24,74.43,104.04,29.61,3,2,0.0,1.67,1.67,1,0,0,0,1,0,2,1,High (60-100%),Increasing,2 Months,8.924,High Risk,Contact customer and review before increasing credit
26730,50000,male,graduate_school,single,24,0,0,0,0,0,0,31292,32766,34426,34725,18049,19593,2000,2500,1353,1500,2000,1501,No default,0,0,0,0,0,0,39.19,36.1,69.45,68.85,65.53,62.58,56.95,48.25,65.65,17.4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,5.695,Low Risk,Continue normal service and routine monitoring
26731,40000,male,graduate_school,single,24,0,0,0,0,0,0,39868,25714,17351,21567,18388,18353,1259,1700,6000,800,800,800,No default,0,0,0,0,0,0,45.88,45.97,53.92,43.38,64.28,99.67,58.85,48.59,69.11,20.52,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,5.885,Low Risk,Continue normal service and routine monitoring
26732,70000,male,graduate_school,single,24,0,0,0,0,0,0,16861,7553,8670,9764,9954,10144,1300,1400,1400,500,500,1000,No default,0,0,0,0,0,0,14.49,14.22,13.95,12.39,10.79,24.09,14.99,14.22,15.76,1.54,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,1.499,Low Risk,Continue normal service and routine monitoring
26733,310000,male,university,single,27,0,0,0,0,0,0,22936,255040,241092,242850,237818,237762,240101,9012,8549,8324,8524,9052,No default,0,0,0,0,0,0,76.7,76.72,78.34,77.77,82.27,7.4,66.53,77.25,55.81,-21.44,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Decreasing,No Delay,6.6530000000000005,Watchlist,Monitor closely and send early payment reminders
26734,40000,male,graduate_school,single,28,2,-1,-1,-1,-1,2,1892,1889,1716,41710,42219,39774,1889,1716,41710,2800,0,1500,default,2,0,0,0,0,2,99.44,105.55,104.28,4.29,4.72,4.73,53.84,103.09,4.58,-98.51,2,2,0.67,0.67,0.0,0,1,0,0,0,0,1,1,Moderate (30-60%),Decreasing,2 Months,5.384,High Risk,Contact customer and review before increasing credit
26735,50000,male,graduate_school,single,27,-1,-1,-1,-1,-1,-1,658,4160,3225,656,176,0,4179,3225,656,176,0,476,No default,0,0,0,0,0,0,0.0,0.35,1.31,6.45,8.32,1.32,2.96,0.55,5.36,4.81,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.296,Low Risk,Continue normal service and routine monitoring
26736,140000,male,graduate_school,single,27,0,0,0,0,0,0,130905,122390,122024,112367,67820,66595,6067,6723,4069,5000,3200,3000,No default,0,0,0,0,0,0,47.57,48.44,80.26,87.16,87.42,93.5,74.06,58.76,89.36,30.6,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,7.406000000000001,Watchlist,Monitor closely and send early payment reminders
26737,80000,male,university,single,27,1,2,2,2,2,2,53576,52128,56657,57340,55823,58260,0,6000,2200,0,3500,3500,default,2,2,2,2,2,1,72.82,69.78,71.68,70.82,65.16,66.97,69.54,71.43,67.65,-3.78,6,2,2.0,1.67,-0.33,0,0,1,0,0,1,2,1,High (60-100%),Stable,2 Months,6.954000000000001,Critical Risk,Urgent human review and offer repayment support
26738,230000,male,graduate_school,married,27,-1,-1,-1,0,0,0,1727,0,8879,8034,8585,7708,0,8879,1100,1000,1000,1000,No default,0,0,0,0,0,0,3.35,3.73,3.49,3.86,0.0,0.75,2.53,3.52,1.54,-1.98,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,Low (0-30%),Stable,No Delay,0.253,Low Risk,Continue normal service and routine monitoring
26739,50000,male,university,single,23,1,2,2,2,2,2,6283,6034,7925,8631,8855,8585,0,2000,1000,500,2,500,default,2,2,2,2,2,1,17.17,17.71,17.26,15.85,12.07,12.57,15.44,17.38,13.5,-3.88,6,2,2.0,1.67,-0.33,0,0,0,0,0,1,1,1,Low (0-30%),Stable,2 Months,1.544,Critical Risk,Urgent human review and offer repayment support
26740,160000,male,graduate_school,single,27,-1,-1,2,-1,0,0,701,3442,2551,4217,1255,1554,3442,18,4217,0,1000,888,default,0,0,0,2,0,0,0.97,0.78,2.64,1.59,2.15,0.44,1.43,1.46,1.39,-0.07,1,2,0.0,0.67,0.67,0,0,1,0,0,0,1,1,Low (0-30%),Stable,2 Months,0.143,High Risk,Contact customer and review before increasing credit
26741,200000,male,high_school,single,26,2,0,0,0,0,0,72763,53839,34228,26418,22196,15973,5041,14031,15021,15007,14004,14012,default,0,0,0,0,0,2,7.99,11.1,13.21,17.11,26.92,36.38,18.78,10.77,26.8,16.03,1,2,0.0,0.67,0.67,0,0,0,0,0,0,0,1,Low (0-30%),Increasing,2 Months,1.8780000000000001,High Risk,Contact customer and review before increasing credit
26742,130000,male,high_school,single,27,2,-1,-1,-1,-1,-2,1985,1666,1306,2049,0,0,1671,1306,2049,0,0,1497,No default,0,0,0,0,0,2,0.0,0.0,1.58,1.0,1.28,1.53,0.9,0.53,1.27,0.74,1,2,0.0,0.67,0.67,0,0,1,0,0,0,1,0,Low (0-30%),Stable,2 Months,0.09,High Risk,Contact customer and review before increasing credit
26743,130000,male,high_school,single,29,0,0,0,0,0,0,65861,67857,69945,74082,75653,77259,3698,3786,5923,2796,2815,2929,No default,0,0,0,0,0,0,59.43,58.19,56.99,53.8,52.2,50.66,55.21,58.2,52.22,-5.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,5.521,Low Risk,Continue normal service and routine monitoring
